"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","ALABO","METOA","METFP","SLABO","SMTYP","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE","MPROG"
"BAMN","AA31","2009","Comprian20091112NA",44.6782,-1.10207,,"Comprian","20091112",,,"Comprian_20091112",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,6656.756757,"CEMP~NATL"
"BAMN","AA31","2009","Comprian20091127NA",44.6782,-1.10207,,"Comprian","20091127",,,"Comprian_20091127",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,64.864865,"CEMP~NATL"
"BAMN","AA31","2009","Comprian20091127NA",44.6782,-1.10207,,"Comprian","20091127",,,"Comprian_20091127",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,7067.567568,"CEMP~NATL"
"BAMN","AA31","2009","Comprian20091127NA",44.6782,-1.10207,,"Comprian","20091127",,,"Comprian_20091127",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,1562.162162,"CEMP~NATL"
"BAMN","AA31","2009","Comprian20091210NA",44.6782,-1.10207,,"Comprian","20091210",,,"Comprian_20091210",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,62.162162,"CEMP~NATL"
"BAMN","AA31","2009","Comprian20091210NA",44.6782,-1.10207,,"Comprian","20091210",,,"Comprian_20091210",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,7432.432432,"CEMP~NATL"
"BAMN","AA31","2009","Comprian20091210NA",44.6782,-1.10207,,"Comprian","20091210",,,"Comprian_20091210",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,1032.432432,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090219NA",44.6641,-1.14313,,"Eyrac","20090219",,,"Eyrac_20090219",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,16,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090219NA",44.6641,-1.14313,,"Eyrac","20090219",,,"Eyrac_20090219",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,842,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090306NA",44.6641,-1.14313,,"Eyrac","20090306",,,"Eyrac_20090306",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,24.951483,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090306NA",44.6641,-1.14313,,"Eyrac","20090306",,,"Eyrac_20090306",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,914.887718,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090319NA",44.6641,-1.14313,,"Eyrac","20090319",,,"Eyrac_20090319",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,77.626837,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090319NA",44.6641,-1.14313,,"Eyrac","20090319",,,"Eyrac_20090319",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,3362.905462,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090403NA",44.6641,-1.14313,,"Eyrac","20090403",,,"Eyrac_20090403",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,113.667868,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090403NA",44.6641,-1.14313,,"Eyrac","20090403",,,"Eyrac_20090403",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,4019.961187,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090417NA",44.6641,-1.14313,,"Eyrac","20090417",,,"Eyrac_20090417",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,75.349839,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090417NA",44.6641,-1.14313,,"Eyrac","20090417",,,"Eyrac_20090417",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,1638.858988,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090504NA",44.6641,-1.14313,,"Eyrac","20090504",,,"Eyrac_20090504",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,53.821313,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090504NA",44.6641,-1.14313,,"Eyrac","20090504",,,"Eyrac_20090504",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,3705.597417,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090519NA",44.6641,-1.14313,,"Eyrac","20090519",,,"Eyrac_20090519",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,40.365985,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090519NA",44.6641,-1.14313,,"Eyrac","20090519",,,"Eyrac_20090519",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,4101.184069,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090602NA",44.6641,-1.14313,,"Eyrac","20090602",,,"Eyrac_20090602",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,55.447741,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090602NA",44.6641,-1.14313,,"Eyrac","20090602",,,"Eyrac_20090602",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,1854.72692,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090616NA",44.6641,-1.14313,,"Eyrac","20090616",,,"Eyrac_20090616",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,195.822454,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090616NA",44.6641,-1.14313,,"Eyrac","20090616",,,"Eyrac_20090616",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,3104.438642,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090701NA",44.6641,-1.14313,,"Eyrac","20090701",,,"Eyrac_20090701",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,55.482166,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090701NA",44.6641,-1.14313,,"Eyrac","20090701",,,"Eyrac_20090701",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,5392.338177,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090716NA",44.6641,-1.14313,,"Eyrac","20090716",,,"Eyrac_20090716",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,50.198151,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090716NA",44.6641,-1.14313,,"Eyrac","20090716",,,"Eyrac_20090716",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,9180.977543,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090729NA",44.6641,-1.14313,,"Eyrac","20090729",,,"Eyrac_20090729",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,21.136063,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090729NA",44.6641,-1.14313,,"Eyrac","20090729",,,"Eyrac_20090729",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,6916.77675,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090814NA",44.6641,-1.14313,,"Eyrac","20090814",,,"Eyrac_20090814",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,23.778071,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090814NA",44.6641,-1.14313,,"Eyrac","20090814",,,"Eyrac_20090814",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,8063.40819,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090828NA",44.6641,-1.14313,,"Eyrac","20090828",,,"Eyrac_20090828",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,63.40819,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090828NA",44.6641,-1.14313,,"Eyrac","20090828",,,"Eyrac_20090828",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,15820.34346,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090914NA",44.6641,-1.14313,,"Eyrac","20090914",,,"Eyrac_20090914",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,60.766182,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090914NA",44.6641,-1.14313,,"Eyrac","20090914",,,"Eyrac_20090914",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,12681.63804,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090928NA",44.6641,-1.14313,,"Eyrac","20090928",,,"Eyrac_20090928",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,44.386423,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090928NA",44.6641,-1.14313,,"Eyrac","20090928",,,"Eyrac_20090928",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,5185.37859,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20090928NA",44.6641,-1.14313,,"Eyrac","20090928",,,"Eyrac_20090928",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,1049.608355,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091013NA",44.6641,-1.14313,,"Eyrac","20091013",,,"Eyrac_20091013",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,91.383812,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091013NA",44.6641,-1.14313,,"Eyrac","20091013",,,"Eyrac_20091013",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,10208.87728,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091013NA",44.6641,-1.14313,,"Eyrac","20091013",,,"Eyrac_20091013",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,12083.55091,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091029NA",44.6641,-1.14313,,"Eyrac","20091029",,,"Eyrac_20091029",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,308.743169,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091029NA",44.6641,-1.14313,,"Eyrac","20091029",,,"Eyrac_20091029",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,34347,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091029NA",44.6641,-1.14313,,"Eyrac","20091029",,,"Eyrac_20091029",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,10797.81421,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091112NA",44.6641,-1.14313,,"Eyrac","20091112",,,"Eyrac_20091112",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,56.756757,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091112NA",44.6641,-1.14313,,"Eyrac","20091112",,,"Eyrac_20091112",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,6400,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091112NA",44.6641,-1.14313,,"Eyrac","20091112",,,"Eyrac_20091112",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,1418.918919,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091127NA",44.6641,-1.14313,,"Eyrac","20091127",,,"Eyrac_20091127",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,170.27027,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091127NA",44.6641,-1.14313,,"Eyrac","20091127",,,"Eyrac_20091127",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,18854.05405,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091127NA",44.6641,-1.14313,,"Eyrac","20091127",,,"Eyrac_20091127",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,3000,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091210NA",44.6641,-1.14313,,"Eyrac","20091210",,,"Eyrac_20091210",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,110.810811,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091210NA",44.6641,-1.14313,,"Eyrac","20091210",,,"Eyrac_20091210",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,8754.054054,"CEMP~NATL"
"BAMN","AA31","2009","Eyrac20091210NA",44.6641,-1.14313,,"Eyrac","20091210",,,"Eyrac_20091210",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,1100,"CEMP~NATL"
"BAMN","AA31","2009","Frioul20091015NA",43.2417,5.29167,,"Frioul","20091015",,,"Frioul_20091015",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,20200,"CEMP~NATL"
"BAMN","AA31","2009","Frioul20091015NA",43.2417,5.29167,,"Frioul","20091015",,,"Frioul_20091015",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,24106,"CEMP~NATL"
"BAMN","AA31","2009","Frioul20091022NA",43.2417,5.29167,,"Frioul","20091022",,,"Frioul_20091022",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,12808,"CEMP~NATL"
"BAMN","AA31","2009","Frioul20091022NA",43.2417,5.29167,,"Frioul","20091022",,,"Frioul_20091022",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,15699,"CEMP~NATL"
"BAMN","AA31","2009","Frioul20091103NA",43.2417,5.29167,,"Frioul","20091103",,,"Frioul_20091103",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,14091,"CEMP~NATL"
"BAMN","AA31","2009","Frioul20091103NA",43.2417,5.29167,,"Frioul","20091103",,,"Frioul_20091103",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,13370,"CEMP~NATL"
"BAMN","AA31","2009","Frioul20091116NA",43.2417,5.29167,,"Frioul","20091116",,,"Frioul_20091116",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,16586,"CEMP~NATL"
"BAMN","AA31","2009","Frioul20091116NA",43.2417,5.29167,,"Frioul","20091116",,,"Frioul_20091116",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,18390,"CEMP~NATL"
"BAMN","AA31","2009","Frioul20091203NA",43.2417,5.29167,,"Frioul","20091203",,,"Frioul_20091203",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,7329,"CEMP~NATL"
"BAMN","AA31","2009","Frioul20091203NA",43.2417,5.29167,,"Frioul","20091203",,,"Frioul_20091203",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,7747,"CEMP~NATL"
"BAMN","AA31","2009","Frioul20091214NA",43.2417,5.29167,,"Frioul","20091214",,,"Frioul_20091214",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,10288,"CEMP~NATL"
"BAMN","AA31","2009","Frioul20091214NA",43.2417,5.29167,,"Frioul","20091214",,,"Frioul_20091214",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,13458,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090203NA",43.6833,7.31667,,"Point B","20090203",,,"Point B_20090203",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,2857.47331,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090210NA",43.6833,7.31667,,"Point B","20090210",,,"Point B_20090210",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,100.640569,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090210NA",43.6833,7.31667,,"Point B","20090210",,,"Point B_20090210",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,6796.83274,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090217NA",43.6833,7.31667,,"Point B","20090217",,,"Point B_20090217",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,6789.644128,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090224NA",43.6833,7.31667,,"Point B","20090224",,,"Point B_20090224",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,75.480427,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090224NA",43.6833,7.31667,,"Point B","20090224",,,"Point B_20090224",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,14398.79004,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090303NA",43.6833,7.31667,,"Point B","20090303",,,"Point B_20090303",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,21637.72242,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090310NA",43.6833,7.31667,,"Point B","20090310",,,"Point B_20090310",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,49651.74377,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090317NA",43.6833,7.31667,,"Point B","20090317",,,"Point B_20090317",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,74229.60854,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090323NA",43.6833,7.31667,,"Point B","20090323",,,"Point B_20090323",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,75300.71174,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090331NA",43.6833,7.31667,,"Point B","20090331",,,"Point B_20090331",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,93721.53025,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090407NA",43.6833,7.31667,,"Point B","20090407",,,"Point B_20090407",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,176.120996,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090407NA",43.6833,7.31667,,"Point B","20090407",,,"Point B_20090407",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,110499.7509,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090414NA",43.6833,7.31667,,"Point B","20090414",,,"Point B_20090414",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,269.572954,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090414NA",43.6833,7.31667,,"Point B","20090414",,,"Point B_20090414",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,20358.14947,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090421NA",43.6833,7.31667,,"Point B","20090421",,,"Point B_20090421",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,118.6121,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090421NA",43.6833,7.31667,,"Point B","20090421",,,"Point B_20090421",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,55201.35231,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090428NA",43.6833,7.31667,,"Point B","20090428",,,"Point B_20090428",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,13575.69395,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090505NA",43.6833,7.31667,,"Point B","20090505",,,"Point B_20090505",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,380.996441,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090505NA",43.6833,7.31667,,"Point B","20090505",,,"Point B_20090505",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,16386.44128,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090519NA",43.6833,7.31667,,"Point B","20090519",,,"Point B_20090519",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,416.939502,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090519NA",43.6833,7.31667,,"Point B","20090519",,,"Point B_20090519",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,21224.37722,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090526NA",43.6833,7.31667,,"Point B","20090526",,,"Point B_20090526",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,398.967972,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090526NA",43.6833,7.31667,,"Point B","20090526",,,"Point B_20090526",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,26666.15658,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090602NA",43.6833,7.31667,,"Point B","20090602",,,"Point B_20090602",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,17623.30709,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090609NA",43.6833,7.31667,,"Point B","20090609",,,"Point B_20090609",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,30557.13911,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090616NA",43.6833,7.31667,,"Point B","20090616",,,"Point B_20090616",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,18996.48294,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090623NA",43.6833,7.31667,,"Point B","20090623",,,"Point B_20090623",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,27230.23622,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090707NA",43.6833,7.31667,,"Point B","20090707",,,"Point B_20090707",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,29.160105,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090707NA",43.6833,7.31667,,"Point B","20090707",,,"Point B_20090707",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,34456.64042,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090713NA",43.6833,7.31667,,"Point B","20090713",,,"Point B_20090713",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,29.16,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090713NA",43.6833,7.31667,,"Point B","20090713",,,"Point B_20090713",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,34456.64,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090721NA",43.6833,7.31667,,"Point B","20090721",,,"Point B_20090721",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,21042.99213,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090721NA",43.6833,7.31667,,"Point B","20090721",,,"Point B_20090721",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,3652.965879,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090728NA",43.6833,7.31667,,"Point B","20090728",,,"Point B_20090728",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,23.858268,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090728NA",43.6833,7.31667,,"Point B","20090728",,,"Point B_20090728",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,28441.70604,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090728NA",43.6833,7.31667,,"Point B","20090728",,,"Point B_20090728",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,2274.488189,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090811NA",43.6833,7.31667,,"Point B","20090811",,,"Point B_20090811",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,26.509186,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090811NA",43.6833,7.31667,,"Point B","20090811",,,"Point B_20090811",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,29584.25197,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090811NA",43.6833,7.31667,,"Point B","20090811",,,"Point B_20090811",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,5588.136483,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090818NA",43.6833,7.31667,,"Point B","20090818",,,"Point B_20090818",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,13.254593,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090818NA",43.6833,7.31667,,"Point B","20090818",,,"Point B_20090818",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,33308.79265,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090818NA",43.6833,7.31667,,"Point B","20090818",,,"Point B_20090818",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,3992.283465,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090825NA",43.6833,7.31667,,"Point B","20090825",,,"Point B_20090825",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,66.272966,"CEMP~NATL"
"BAMN","AA31","2009","Point B20090825NA",43.6833,7.31667,,"Point B","20090825",,,"Point B_20090825",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2009","PP","ERID",,,,36240.70866,"CEMP~NATL"
